id,email,first_name,last_name,order_count,total_spent,state,currency,verified_email,accepts_marketing,email_marketing_consent_state,created_at,_weld_synced
111188,customer_47abb7a746@outlook.com,Customer,111188,1,0,enabled,GBP,True,True,subscribed,2024-12-19 07:19:00,
111189,customer_65b0f7b804@icloud.com,Customer,111189,1,140.97,enabled,GBP,True,False,not_subscribed,2024-12-19 17:47:00,
111190,customer_dd1c73a5d4@icloud.com,Customer,111190,1,39.99,enabled,GBP,True,True,subscribed,2024-12-19 20:51:00,
111191,customer_6be1f40f2a@icloud.com,Customer,111191,1,99.96,enabled,GBP,True,True,subscribed,2024-12-19 21:25:00,
111192,customer_dedbafbdd1@outlook.com,Customer,111192,1,29.98,enabled,GBP,True,True,subscribed,2024-12-19 17:25:00,
111193,customer_daab83cf4d@gmail.com,Customer,111193,1,46.97,enabled,GBP,True,True,subscribed,2024-12-19 22:18:00,
111194,customer_9dafc1a82f@hotmail.com,Customer,111194,1,57.98,enabled,GBP,True,False,not_subscribed,2024-12-19 12:12:00,
111195,customer_48e76ffce1@hotmail.com,Customer,111195,1,14.44,enabled,GBP,True,True,subscribed,2024-12-19 18:40:00,
111196,customer_46752848c9@yahoo.co.uk,Customer,111196,1,24.99,enabled,GBP,True,False,not_subscribed,2024-12-19 16:15:00,
111197,customer_d1e934bd12@mail.com,Customer,111197,1,86.96,enabled,GBP,True,False,not_subscribed,2024-12-19 16:47:00,
111198,customer_972afb36f4@icloud.com,Customer,111198,1,26.99,enabled,GBP,True,False,not_subscribed,2024-12-19 14:16:00,
111199,customer_0ce76e1c86@hotmail.com,Customer,111199,1,238.95,enabled,GBP,True,True,subscribed,2024-12-19 09:09:00,
111200,customer_9c721b544e@yahoo.co.uk,Customer,111200,1,29.99,enabled,GBP,True,False,not_subscribed,2024-12-19 13:15:00,
111201,customer_9c95fafecc@protonmail.com,Customer,111201,1,149.98,enabled,GBP,True,False,not_subscribed,2024-12-19 10:05:00,
111202,customer_055814ffb3@protonmail.com,Customer,111202,1,132.97,enabled,GBP,True,True,subscribed,2024-12-19 12:51:00,
111203,customer_10d3783afe@protonmail.com,Customer,111203,1,23.98,enabled,GBP,True,True,subscribed,2024-12-19 14:43:00,
111204,customer_c070f8d9a6@icloud.com,Customer,111204,1,0,enabled,GBP,True,True,subscribed,2024-12-19 23:33:00,
111205,customer_76b99cf987@icloud.com,Customer,111205,1,39.98,enabled,GBP,True,False,not_subscribed,2024-12-19 12:53:00,
111206,customer_25d83e7abc@mail.com,Customer,111206,1,138.97,enabled,GBP,True,True,subscribed,2024-12-19 21:28:00,
111207,customer_60f86350e5@protonmail.com,Customer,111207,1,23.98,enabled,GBP,True,False,not_subscribed,2024-12-19 11:55:00,
111208,customer_83bb3b487b@protonmail.com,Customer,111208,1,20.98,enabled,GBP,True,True,subscribed,2024-12-19 08:44:00,
111209,customer_6f8e377953@outlook.com,Customer,111209,1,39.99,enabled,GBP,True,False,not_subscribed,2024-12-19 19:57:00,
111210,customer_23cb0daef0@mail.com,Customer,111210,1,66.96,enabled,GBP,True,True,subscribed,2024-12-19 10:33:00,
111211,customer_33c807a331@yahoo.co.uk,Customer,111211,1,33.98,enabled,GBP,True,False,not_subscribed,2024-12-19 08:16:00,
111212,customer_49d6502500@icloud.com,Customer,111212,1,60.97,enabled,GBP,True,True,subscribed,2024-12-19 20:11:00,
111213,customer_e3cdf70a99@hotmail.com,Customer,111213,1,59.98,enabled,GBP,True,False,not_subscribed,2024-12-19 06:20:00,
111214,customer_605302b7b2@yahoo.co.uk,Customer,111214,1,62.98,enabled,GBP,True,False,not_subscribed,2024-12-19 17:18:00,
111215,,Customer,111215,1,105.38,enabled,GBP,False,False,not_subscribed,2024-12-19 15:32:00,
111216,customer_e0ba72cab7@mail.com,Customer,111216,1,33.98,enabled,GBP,True,False,not_subscribed,2024-12-19 20:18:00,
111217,,Customer,111217,1,49.97,enabled,GBP,False,False,not_subscribed,2024-12-19 20:55:00,
111218,customer_c053041c41@mail.com,Customer,111218,1,82.98,enabled,GBP,True,False,not_subscribed,2024-12-19 22:33:00,
111219,customer_43466624cd@mail.com,Customer,111219,1,49.98,enabled,GBP,True,False,not_subscribed,2024-12-19 07:33:00,
111220,,Customer,111220,1,39.99,enabled,GBP,False,False,not_subscribed,2024-12-19 17:57:00,
111221,customer_4a613785cf@yahoo.co.uk,Customer,111221,1,50.72,enabled,GBP,True,True,subscribed,2024-12-19 09:46:00,
111222,customer_00b7691d86@gmail.com,Customer,111222,1,84.97,enabled,GBP,True,False,not_subscribed,2024-12-19 19:55:00,
111223,customer_229ebee1ac@outlook.com,Customer,111223,1,113.96,enabled,GBP,True,False,not_subscribed,2024-12-19 18:48:00,
111224,customer_1ae215c6cd@protonmail.com,Customer,111224,1,16.99,enabled,GBP,True,True,subscribed,2024-12-19 09:13:00,
111225,customer_914f269d4d@protonmail.com,Customer,111225,1,227.96,enabled,GBP,True,False,not_subscribed,2024-12-19 19:27:00,
111226,customer_4aa443c860@mail.com,Customer,111226,1,29.98,enabled,GBP,True,False,not_subscribed,2024-12-19 10:20:00,
111227,customer_f80a536a87@gmail.com,Customer,111227,1,33.02,enabled,GBP,True,True,subscribed,2024-12-19 16:47:00,
111228,customer_932dd46ab1@hotmail.com,Customer,111228,1,64.98,enabled,GBP,True,True,subscribed,2024-12-19 09:17:00,
111229,customer_8137f59e3b@gmail.com,Customer,111229,1,89.97,enabled,GBP,True,True,subscribed,2024-12-19 20:16:00,
111230,customer_dd0e9bb10c@yahoo.co.uk,Customer,111230,1,39.99,enabled,GBP,True,False,not_subscribed,2024-12-19 06:35:00,
111231,customer_65ef9d83c1@protonmail.com,Customer,111231,1,55.99,enabled,GBP,True,False,not_subscribed,2024-12-19 15:07:00,
111232,customer_81abf34082@icloud.com,Customer,111232,1,12.74,enabled,GBP,True,False,not_subscribed,2024-12-19 13:59:00,
111233,customer_ec7e21600e@outlook.com,Customer,111233,1,257.97,enabled,GBP,True,False,not_subscribed,2024-12-19 10:08:00,
111234,customer_d763c394f6@yahoo.co.uk,Customer,111234,1,41.97,enabled,GBP,True,True,subscribed,2024-12-19 21:14:00,
111235,customer_de12d3460c@protonmail.com,Customer,111235,1,49.99,enabled,GBP,True,False,not_subscribed,2024-12-19 19:35:00,
111236,customer_81ba11c895@yahoo.co.uk,Customer,111236,1,89.95,enabled,GBP,True,True,subscribed,2024-12-19 08:44:00,
111237,customer_bd042252b6@icloud.com,Customer,111237,1,14.98,enabled,GBP,True,False,not_subscribed,2024-12-19 17:12:00,
111238,customer_2568bf47ba@hotmail.com,Customer,111238,1,123.97,enabled,GBP,True,True,subscribed,2024-12-19 14:06:00,
111239,customer_5bff2bca60@yahoo.co.uk,Customer,111239,1,59.97,enabled,GBP,True,True,subscribed,2024-12-19 14:24:00,
111240,customer_46173ff4a5@hotmail.com,Customer,111240,1,21.13,enabled,GBP,True,True,subscribed,2024-12-19 22:54:00,
111241,customer_85bf284fc9@icloud.com,Customer,111241,1,103.97,enabled,GBP,True,False,not_subscribed,2024-12-19 11:25:00,
111242,customer_cc66fdb2fb@gmail.com,Customer,111242,1,84.98,enabled,GBP,True,True,subscribed,2024-12-19 13:15:00,
111243,customer_508858f57a@outlook.com,Customer,111243,1,62.98,enabled,GBP,True,False,not_subscribed,2024-12-19 20:58:00,
111244,customer_2bd5eb36fe@gmail.com,Customer,111244,1,56.98,enabled,GBP,True,True,subscribed,2024-12-19 10:48:00,
111245,customer_f93d529f2a@hotmail.com,Customer,111245,1,20.98,enabled,GBP,True,False,not_subscribed,2024-12-19 13:55:00,
111246,customer_9afe1477af@yahoo.co.uk,Customer,111246,1,26.98,enabled,GBP,True,False,not_subscribed,2024-12-19 23:35:00,
111247,customer_b360f8457c@yahoo.co.uk,Customer,111247,1,109.99,enabled,GBP,True,False,not_subscribed,2024-12-19 23:26:00,
111248,customer_94fe1bb4c2@gmail.com,Customer,111248,1,73.98,enabled,GBP,True,False,not_subscribed,2024-12-19 08:19:00,
111249,customer_65df62d33a@hotmail.com,Customer,111249,1,22.99,enabled,GBP,True,False,not_subscribed,2024-12-19 18:18:00,
111250,customer_4e7e9e396e@mail.com,Customer,111250,1,34.98,enabled,GBP,True,True,subscribed,2024-12-19 18:56:00,
111251,customer_ac841140f8@mail.com,Customer,111251,1,20.98,enabled,GBP,True,True,subscribed,2024-12-19 08:24:00,
111252,customer_d424756f61@gmail.com,Customer,111252,1,132.98,enabled,GBP,True,False,not_subscribed,2024-12-19 08:30:00,
111253,customer_b2d37252d3@yahoo.co.uk,Customer,111253,1,24.99,enabled,GBP,True,False,not_subscribed,2024-12-19 15:55:00,
111254,customer_9353dfb419@gmail.com,Customer,111254,1,197.97,enabled,GBP,True,True,subscribed,2024-12-19 17:23:00,
111255,customer_1540c19b3b@mail.com,Customer,111255,1,16.99,enabled,GBP,True,False,not_subscribed,2024-12-19 16:26:00,
111256,customer_766447ad3e@hotmail.com,Customer,111256,1,40.97,enabled,GBP,True,False,not_subscribed,2024-12-19 14:16:00,
111257,,Customer,111257,1,37.97,enabled,GBP,False,False,not_subscribed,2024-12-19 10:47:00,
111258,,Customer,111258,1,15.29,enabled,GBP,False,False,not_subscribed,2024-12-19 15:06:00,
111259,customer_72535da3f0@outlook.com,Customer,111259,1,29.99,enabled,GBP,True,True,subscribed,2024-12-19 12:58:00,
111260,customer_ecfb3273fc@gmail.com,Customer,111260,1,27.98,enabled,GBP,True,True,subscribed,2024-12-19 15:25:00,
111261,customer_cf8286f228@mail.com,Customer,111261,1,151.96,enabled,GBP,True,True,subscribed,2024-12-19 16:02:00,
111262,customer_60173596b4@yahoo.co.uk,Customer,111262,1,69.99,enabled,GBP,True,False,not_subscribed,2024-12-20 08:52:00,
111263,customer_fe3d7fa9b6@gmail.com,Customer,111263,1,304.96,enabled,GBP,True,False,not_subscribed,2024-12-20 10:48:00,
111264,customer_8ddc562142@icloud.com,Customer,111264,1,14.98,enabled,GBP,True,False,not_subscribed,2024-12-20 18:39:00,
111265,customer_cabaf16f8e@yahoo.co.uk,Customer,111265,1,20.98,enabled,GBP,True,False,not_subscribed,2024-12-20 06:59:00,
111266,customer_aa773af9d4@gmail.com,Customer,111266,1,67.98,enabled,GBP,True,True,subscribed,2024-12-20 14:47:00,
111267,customer_25fc529df9@protonmail.com,Customer,111267,1,83.98,enabled,GBP,True,True,subscribed,2024-12-20 14:03:00,
111268,customer_f10d3a7ea3@gmail.com,Customer,111268,1,11.24,enabled,GBP,True,True,subscribed,2024-12-20 14:21:00,
111269,customer_ca4fc44a59@yahoo.co.uk,Customer,111269,1,34.99,enabled,GBP,True,True,subscribed,2024-12-20 19:43:00,
111270,customer_63eb4147a8@gmail.com,Customer,111270,1,43.98,enabled,GBP,True,True,subscribed,2024-12-20 06:21:00,
111271,customer_6997ddb1e5@outlook.com,Customer,111271,1,24.99,enabled,GBP,True,False,not_subscribed,2024-12-20 07:06:00,
111272,customer_feed563580@mail.com,Customer,111272,1,62.61,enabled,GBP,True,True,subscribed,2024-12-20 17:00:00,
111273,customer_19bbc58b60@outlook.com,Customer,111273,1,134.98,enabled,GBP,True,False,not_subscribed,2024-12-20 07:44:00,
111274,customer_572120e5b7@outlook.com,Customer,111274,1,48.97,enabled,GBP,True,False,not_subscribed,2024-12-20 11:48:00,
111275,customer_e1863af067@protonmail.com,Customer,111275,1,134.37,enabled,GBP,True,True,subscribed,2024-12-20 19:32:00,
111276,customer_cef80deda9@protonmail.com,Customer,111276,1,69.99,enabled,GBP,True,True,subscribed,2024-12-20 14:16:00,
111277,,Customer,111277,1,35.98,enabled,GBP,False,False,not_subscribed,2024-12-20 20:12:00,
111278,customer_4fa6063c74@protonmail.com,Customer,111278,1,33.73,enabled,GBP,True,False,not_subscribed,2024-12-20 15:17:00,
111279,customer_dc8c8ad2a9@mail.com,Customer,111279,1,109.98,enabled,GBP,True,False,not_subscribed,2024-12-20 22:17:00,
111280,customer_8e16abc167@outlook.com,Customer,111280,1,19.99,enabled,GBP,True,False,not_subscribed,2024-12-20 07:16:00,
111281,customer_d6361b43cc@outlook.com,Customer,111281,1,123.96,enabled,GBP,True,True,subscribed,2024-12-20 11:41:00,
111282,customer_b19fc4712d@yahoo.co.uk,Customer,111282,1,194.96,enabled,GBP,True,False,not_subscribed,2024-12-20 22:22:00,
111283,customer_b867a9cd79@protonmail.com,Customer,111283,1,24.99,enabled,GBP,True,False,not_subscribed,2024-12-20 11:03:00,
111284,customer_47bb42d5da@protonmail.com,Customer,111284,1,29.98,enabled,GBP,True,True,subscribed,2024-12-20 20:20:00,
111285,customer_6aa9483f54@outlook.com,Customer,111285,1,134.98,enabled,GBP,True,False,not_subscribed,2024-12-20 16:00:00,
111286,customer_3b1fbc0592@mail.com,Customer,111286,1,65.97,enabled,GBP,True,False,not_subscribed,2024-12-20 22:33:00,
111287,customer_ad7fcd3ee6@hotmail.com,Customer,111287,1,114.98,enabled,GBP,True,False,not_subscribed,2024-12-20 14:02:00,
111288,customer_2956450050@hotmail.com,Customer,111288,1,74.97,enabled,GBP,True,True,subscribed,2024-12-20 18:14:00,
111289,customer_f4dea6b67c@gmail.com,Customer,111289,1,19.99,enabled,GBP,True,False,not_subscribed,2024-12-20 19:37:00,
111290,customer_912c3958f7@icloud.com,Customer,111290,1,37.99,enabled,GBP,True,True,subscribed,2024-12-20 19:18:00,
111291,customer_12a8426886@hotmail.com,Customer,111291,1,98.98,enabled,GBP,True,False,not_subscribed,2024-12-20 12:43:00,
111292,customer_9ad906610c@gmail.com,Customer,111292,1,28.98,enabled,GBP,True,False,not_subscribed,2024-12-20 16:43:00,
111293,customer_63cb22fc09@mail.com,Customer,111293,1,42.98,enabled,GBP,True,False,not_subscribed,2024-12-20 16:58:00,
111294,customer_25de510c6b@mail.com,Customer,111294,1,33.98,enabled,GBP,True,False,not_subscribed,2024-12-20 18:58:00,
111295,customer_e3e8b4a227@hotmail.com,Customer,111295,1,37.98,enabled,GBP,True,True,subscribed,2024-12-20 18:57:00,
111296,customer_591773f1f3@outlook.com,Customer,111296,1,37.99,enabled,GBP,True,True,subscribed,2024-12-20 08:59:00,
111297,customer_81acfe40b5@gmail.com,Customer,111297,1,34.98,enabled,GBP,True,True,subscribed,2024-12-20 21:50:00,
111298,customer_8e115f1f03@icloud.com,Customer,111298,1,27.99,enabled,GBP,True,False,not_subscribed,2024-12-20 22:45:00,
111299,customer_75ae51140c@protonmail.com,Customer,111299,1,139.96,enabled,GBP,True,False,not_subscribed,2024-12-20 14:48:00,
111300,customer_aaeceaa059@yahoo.co.uk,Customer,111300,1,13.98,enabled,GBP,True,True,subscribed,2024-12-20 09:03:00,
111301,customer_5c189c8af2@mail.com,Customer,111301,1,34.99,enabled,GBP,True,True,subscribed,2024-12-20 18:30:00,
111302,customer_723e9288a2@outlook.com,Customer,111302,1,46.46,enabled,GBP,True,True,subscribed,2024-12-20 23:33:00,
111303,customer_02f931a5fd@icloud.com,Customer,111303,1,38.98,enabled,GBP,True,False,not_subscribed,2024-12-20 12:51:00,
111304,customer_3490f5b93e@mail.com,Customer,111304,1,37.98,enabled,GBP,True,False,not_subscribed,2024-12-20 14:19:00,
111305,customer_8139e3a4b8@hotmail.com,Customer,111305,1,24.99,enabled,GBP,True,False,not_subscribed,2024-12-20 16:51:00,
111306,,Customer,111306,1,19.43,enabled,GBP,False,False,not_subscribed,2024-12-20 12:35:00,
111307,customer_3fded1a474@mail.com,Customer,111307,1,24.98,enabled,GBP,True,True,subscribed,2024-12-20 16:54:00,
111308,customer_2262d4a6ba@icloud.com,Customer,111308,1,33.98,enabled,GBP,True,False,not_subscribed,2024-12-20 20:23:00,
111309,customer_84a7b3381d@mail.com,Customer,111309,1,88.96,enabled,GBP,True,False,not_subscribed,2024-12-20 09:29:00,
111310,customer_d1f3f9bfa0@protonmail.com,Customer,111310,1,113.96,enabled,GBP,True,False,not_subscribed,2024-12-20 22:24:00,
111311,customer_38f9e8e2c8@icloud.com,Customer,111311,1,109.98,enabled,GBP,True,False,not_subscribed,2024-12-20 18:04:00,
111312,customer_61a6ab285b@gmail.com,Customer,111312,1,50.98,enabled,GBP,True,False,not_subscribed,2024-12-20 08:55:00,
111313,customer_8a48999eb2@icloud.com,Customer,111313,1,12.99,enabled,GBP,True,False,not_subscribed,2024-12-20 20:50:00,
111314,customer_cbdaa8474e@protonmail.com,Customer,111314,1,39.99,enabled,GBP,True,True,subscribed,2024-12-20 18:05:00,
111315,customer_e36f521bbb@hotmail.com,Customer,111315,1,44.98,enabled,GBP,True,True,subscribed,2024-12-20 18:19:00,
111316,customer_b7481497ac@icloud.com,Customer,111316,1,36.98,enabled,GBP,True,True,subscribed,2024-12-20 10:50:00,
111317,customer_a5a1459191@yahoo.co.uk,Customer,111317,1,45.97,enabled,GBP,True,False,not_subscribed,2024-12-20 23:24:00,
111318,customer_c8176807cb@gmail.com,Customer,111318,1,37.78,enabled,GBP,True,False,not_subscribed,2024-12-20 07:08:00,
111319,customer_c385782d49@hotmail.com,Customer,111319,1,96.98,enabled,GBP,True,False,not_subscribed,2024-12-20 10:03:00,
111320,customer_0327d825ef@gmail.com,Customer,111320,1,20.98,enabled,GBP,True,False,not_subscribed,2024-12-20 10:59:00,
111321,customer_8a5aaff50b@mail.com,Customer,111321,1,26.99,enabled,GBP,True,False,not_subscribed,2024-12-20 07:47:00,
111322,customer_cc6e581ce9@protonmail.com,Customer,111322,1,109.99,enabled,GBP,True,True,subscribed,2024-12-20 17:13:00,
111323,customer_dde73319fe@gmail.com,Customer,111323,1,44.98,enabled,GBP,True,True,subscribed,2024-12-20 16:24:00,
111324,customer_097b1434f8@gmail.com,Customer,111324,1,73.97,enabled,GBP,True,False,not_subscribed,2024-12-20 23:17:00,
111325,customer_c11199cdca@hotmail.com,Customer,111325,1,76.96,enabled,GBP,True,False,not_subscribed,2024-12-20 09:13:00,
111326,customer_a1e833cec2@protonmail.com,Customer,111326,1,29.99,enabled,GBP,True,True,subscribed,2024-12-20 11:20:00,
111327,customer_f305479b55@icloud.com,Customer,111327,1,34.98,enabled,GBP,True,True,subscribed,2024-12-20 19:53:00,
111328,customer_361ecd099e@outlook.com,Customer,111328,1,49.99,enabled,GBP,True,True,subscribed,2024-12-20 18:28:00,
111329,customer_60fb8972f8@outlook.com,Customer,111329,1,68.98,enabled,GBP,True,True,subscribed,2024-12-20 13:21:00,
111330,customer_8b8985f80c@protonmail.com,Customer,111330,1,136.96,enabled,GBP,True,False,not_subscribed,2024-12-20 17:38:00,
111331,customer_54bc24376e@hotmail.com,Customer,111331,1,16.99,enabled,GBP,True,True,subscribed,2024-12-20 23:11:00,
111332,customer_49d6ff4771@yahoo.co.uk,Customer,111332,1,113.98,enabled,GBP,True,True,subscribed,2024-12-20 19:31:00,
111333,customer_7b19de6d4d@mail.com,Customer,111333,1,99.98,enabled,GBP,True,True,subscribed,2024-12-20 08:38:00,
111334,,Customer,111334,1,33.98,enabled,GBP,False,False,not_subscribed,2024-12-20 15:58:00,
111335,customer_18e022c462@protonmail.com,Customer,111335,1,81.97,enabled,GBP,True,False,not_subscribed,2024-12-20 16:38:00,
111336,customer_acdf1c2b6f@protonmail.com,Customer,111336,1,157.97,enabled,GBP,True,True,subscribed,2024-12-20 15:58:00,
111337,customer_574b941e03@hotmail.com,Customer,111337,1,22.99,enabled,GBP,True,True,subscribed,2024-12-20 14:44:00,
111338,customer_216c1f209d@icloud.com,Customer,111338,1,124.96,enabled,GBP,True,True,subscribed,2024-12-20 07:43:00,
111339,customer_60de3e1320@mail.com,Customer,111339,1,29.99,enabled,GBP,True,True,subscribed,2024-12-20 22:50:00,
111340,customer_a748b0f805@icloud.com,Customer,111340,1,119.98,enabled,GBP,True,False,not_subscribed,2024-12-20 18:36:00,
111341,customer_c27cb23505@yahoo.co.uk,Customer,111341,1,92.98,enabled,GBP,True,True,subscribed,2024-12-20 20:12:00,
111342,customer_696d28043a@outlook.com,Customer,111342,1,26.98,enabled,GBP,True,False,not_subscribed,2024-12-20 06:01:00,
111343,customer_fbe878da38@protonmail.com,Customer,111343,1,98.97,enabled,GBP,True,True,subscribed,2024-12-20 07:52:00,
111344,customer_b0f6242037@outlook.com,Customer,111344,1,24.98,enabled,GBP,True,True,subscribed,2024-12-20 10:25:00,
111345,customer_737656185d@protonmail.com,Customer,111345,1,62.38,enabled,GBP,True,True,subscribed,2024-12-20 16:09:00,
111346,customer_4c2913ff19@hotmail.com,Customer,111346,1,42.98,enabled,GBP,True,True,subscribed,2024-12-20 18:42:00,
111347,customer_e877cbddd2@icloud.com,Customer,111347,1,26.99,enabled,GBP,True,False,not_subscribed,2024-12-20 08:06:00,
111348,customer_691492f0b5@outlook.com,Customer,111348,1,37.98,enabled,GBP,True,False,not_subscribed,2024-12-20 06:36:00,
111349,customer_f4a58c21d6@protonmail.com,Customer,111349,1,39.98,enabled,GBP,True,True,subscribed,2024-12-20 08:31:00,
111350,customer_838cd66616@protonmail.com,Customer,111350,1,0,enabled,GBP,True,False,not_subscribed,2024-12-20 15:41:00,
111351,customer_2297922f6a@outlook.com,Customer,111351,1,69.96,enabled,GBP,True,False,not_subscribed,2024-12-20 19:33:00,
111352,customer_ef666cef1b@hotmail.com,Customer,111352,1,149.96,enabled,GBP,True,True,subscribed,2024-12-20 21:00:00,
111353,customer_b3ff1ba3da@protonmail.com,Customer,111353,1,74.98,enabled,GBP,True,True,subscribed,2024-12-20 10:06:00,
111354,customer_4c196efe78@yahoo.co.uk,Customer,111354,1,50.77,enabled,GBP,True,True,subscribed,2024-12-20 19:53:00,
111355,customer_40c52ce0b5@yahoo.co.uk,Customer,111355,1,109.99,enabled,GBP,True,False,not_subscribed,2024-12-20 14:41:00,
111356,customer_b19826ebc2@icloud.com,Customer,111356,1,69.99,enabled,GBP,True,True,subscribed,2024-12-20 12:18:00,
111357,customer_70e02d9f4e@gmail.com,Customer,111357,1,29.99,enabled,GBP,True,False,not_subscribed,2024-12-20 23:17:00,
111358,customer_2379f4103d@gmail.com,Customer,111358,1,41.98,enabled,GBP,True,False,not_subscribed,2024-12-20 10:20:00,
111359,customer_0e11153fb1@hotmail.com,Customer,111359,1,108.97,enabled,GBP,True,True,subscribed,2024-12-20 13:42:00,
111360,customer_e404b8e626@icloud.com,Customer,111360,1,44.98,enabled,GBP,True,False,not_subscribed,2024-12-21 13:25:00,
111361,customer_f47bd488ca@outlook.com,Customer,111361,1,0,enabled,GBP,True,True,subscribed,2024-12-21 11:14:00,
111362,customer_04b599dda5@mail.com,Customer,111362,1,33.98,enabled,GBP,True,True,subscribed,2024-12-21 17:02:00,
111363,customer_8b9b350777@gmail.com,Customer,111363,1,19.98,enabled,GBP,True,False,not_subscribed,2024-12-21 12:48:00,
111364,customer_c20a18a67f@yahoo.co.uk,Customer,111364,1,138.97,enabled,GBP,True,True,subscribed,2024-12-21 19:38:00,
111365,customer_cb2152da35@icloud.com,Customer,111365,1,56.48,enabled,GBP,True,False,not_subscribed,2024-12-21 07:43:00,
111366,customer_b9157fcbb2@outlook.com,Customer,111366,1,14.99,enabled,GBP,True,False,not_subscribed,2024-12-21 06:47:00,
111367,customer_6c52ef950e@outlook.com,Customer,111367,1,43.98,enabled,GBP,True,False,not_subscribed,2024-12-21 20:26:00,
111368,customer_a1f32f6279@outlook.com,Customer,111368,1,173.96,enabled,GBP,True,True,subscribed,2024-12-21 18:59:00,
111369,customer_9657cbe984@protonmail.com,Customer,111369,1,14.98,enabled,GBP,True,False,not_subscribed,2024-12-21 23:43:00,
111370,customer_6cb48590ac@mail.com,Customer,111370,1,39.98,enabled,GBP,True,False,not_subscribed,2024-12-21 07:43:00,
111371,customer_e8408a77ea@yahoo.co.uk,Customer,111371,1,30.39,enabled,GBP,True,True,subscribed,2024-12-21 08:18:00,
111372,customer_d7e29b1988@hotmail.com,Customer,111372,1,154.97,enabled,GBP,True,True,subscribed,2024-12-21 14:06:00,
111373,customer_e64dd57652@icloud.com,Customer,111373,1,28.98,enabled,GBP,True,True,subscribed,2024-12-21 16:27:00,
111374,customer_c4d97c2635@mail.com,Customer,111374,1,0,enabled,GBP,True,True,subscribed,2024-12-21 07:54:00,
111375,customer_f9ea6e1bd3@yahoo.co.uk,Customer,111375,1,171.95,enabled,GBP,True,True,subscribed,2024-12-21 06:43:00,
111376,customer_8439f5de73@gmail.com,Customer,111376,1,43.98,enabled,GBP,True,False,not_subscribed,2024-12-21 06:17:00,
111377,customer_63719b0a19@icloud.com,Customer,111377,1,91.97,enabled,GBP,True,False,not_subscribed,2024-12-21 15:50:00,
111378,customer_345cf86d4c@outlook.com,Customer,111378,1,97.98,enabled,GBP,True,True,subscribed,2024-12-21 20:06:00,
111379,customer_c8a3461f97@yahoo.co.uk,Customer,111379,1,24.99,enabled,GBP,True,True,subscribed,2024-12-21 08:23:00,
111380,customer_dcaf09f3b8@hotmail.com,Customer,111380,1,41.98,enabled,GBP,True,False,not_subscribed,2024-12-21 08:43:00,
111381,customer_0a2fcf7af1@mail.com,Customer,111381,1,109.99,enabled,GBP,True,False,not_subscribed,2024-12-21 11:34:00,
111382,customer_c6f3e8d34d@icloud.com,Customer,111382,1,62.98,enabled,GBP,True,False,not_subscribed,2024-12-21 17:42:00,
111383,customer_542c120037@icloud.com,Customer,111383,1,16.99,enabled,GBP,True,False,not_subscribed,2024-12-21 07:33:00,
111384,customer_a735af4971@protonmail.com,Customer,111384,1,236.95,enabled,GBP,True,True,subscribed,2024-12-21 19:04:00,
111385,customer_9fab6d15fb@icloud.com,Customer,111385,1,74.98,enabled,GBP,True,True,subscribed,2024-12-21 21:16:00,
111386,customer_e1124c85b8@gmail.com,Customer,111386,1,62.97,enabled,GBP,True,False,not_subscribed,2024-12-21 14:10:00,
111387,customer_52bac8e8fa@yahoo.co.uk,Customer,111387,1,197.96,enabled,GBP,True,True,subscribed,2024-12-21 23:05:00,
111388,customer_421d2c3d03@mail.com,Customer,111388,1,118.96,enabled,GBP,True,True,subscribed,2024-12-21 06:37:00,
111389,customer_bb0528eaeb@yahoo.co.uk,Customer,111389,1,33.98,enabled,GBP,True,True,subscribed,2024-12-21 22:24:00,
111390,customer_63b2022f9a@mail.com,Customer,111390,1,22.99,enabled,GBP,True,True,subscribed,2024-12-21 19:33:00,
111391,customer_00d39cba25@hotmail.com,Customer,111391,1,39.99,enabled,GBP,True,True,subscribed,2024-12-21 16:50:00,
111392,customer_fed2eafcc4@yahoo.co.uk,Customer,111392,1,143.97,enabled,GBP,True,False,not_subscribed,2024-12-21 14:42:00,
111393,,Customer,111393,1,87.99,enabled,GBP,False,False,not_subscribed,2024-12-21 22:43:00,
111394,customer_dc44f4b49d@mail.com,Customer,111394,1,59.98,enabled,GBP,True,False,not_subscribed,2024-12-21 12:34:00,
111395,customer_c9f1cf686c@hotmail.com,Customer,111395,1,29.98,enabled,GBP,True,True,subscribed,2024-12-21 19:51:00,
111396,customer_47d187d86b@gmail.com,Customer,111396,1,16.99,enabled,GBP,True,False,not_subscribed,2024-12-21 21:34:00,
111397,customer_be80d4fca8@yahoo.co.uk,Customer,111397,1,0,enabled,GBP,True,True,subscribed,2024-12-21 13:01:00,
111398,customer_b9181e954b@gmail.com,Customer,111398,1,24.99,enabled,GBP,True,True,subscribed,2024-12-21 19:53:00,
111399,customer_a607471035@icloud.com,Customer,111399,1,39.99,enabled,GBP,True,False,not_subscribed,2024-12-21 10:29:00,
111400,customer_15f18fe41a@mail.com,Customer,111400,1,12.99,enabled,GBP,True,False,not_subscribed,2024-12-21 23:29:00,
111401,customer_00f8a27b2a@protonmail.com,Customer,111401,1,83.95,enabled,GBP,True,True,subscribed,2024-12-21 22:05:00,
111402,customer_76cc8197f2@mail.com,Customer,111402,1,109.99,enabled,GBP,True,False,not_subscribed,2024-12-21 19:29:00,
